TIM_Id,Subject,Severity,Description,Initiation_Date
ProjectB - TIM - 2004,H&S SRS: H&S SRS does not address allocated requirement CDHMP-60,3,"Requirement CDHMP-60 is allocated to ""All CDHMP FSW subsystems"" in the parent requirement document, 464-FSW-REQ-0056, S/C FSW L3 SRS. However, it does not appear that this requirement is addressed in the H&S SRS. IV&V suggests that this requirement be reviewed to ensure that the appropriate child requirement(s) have been included in the H&S SRS.",5/2/05
ProjectB - TIM - 2003,H&S SRS: H&S SRS does not address allocated requirement CDHMP-59,3,"Requirement CDHMP-59 is allocated to ""All CDHMP FSW subsystems"" in the parent requirement document, 464-FSW-REQ-0056, S/C FSW L3 SRS. However, it does not appear that this requirement is addressed in the H&S SRS. IV&V suggests that this requirement be reviewed to ensure that the appropriate child requirement(s) have been included in the H&S SRS.",5/2/05
ProjectB - TIM - 2002,H&S SRS: H&S SRS does not address allocated requirement CDHMP-52,3,"Requirement CDHMP-52 is allocated to ""All CDHMP FSW subsystems"" in the parent requirement document, 464-FSW-REQ-0056, S/C FSW L3 SRS. However, it does not appear that this requirement is addressed in the H&S SRS. IV&V suggests that this requirement be reviewed to ensure that the appropriate child requirement(s) have been included in the H&S SRS.",5/2/05
ProjectB - TIM - 2001,H&S SRS: H&S SRS does not address allocated requirement CDHMP-24,3,"Requirement CDHMP-24 is allocated to ""All CDHMP FSW subsystems"" in the parent requirement document, 464-FSW-REQ-0056, S/C FSW L3 SRS. However, it does not appear that this requirement is addressed in the H&S SRS. IV&V suggests that this requirement be reviewed to ensure that the appropriate child requirement(s) have been included in the H&S SRS.",5/2/05
ProjectB - TIM - 2000,H&S SRS: Incorrect parent requirement for 2401,4,"Requirement 2401 has an incorrect parent requirement identified. Currently, the parents identified are CDHMP-140 and SDN-57. However, SDN-57 is not allocated to the H&S subsystem in the most recent (4-5-05) version of the ProjectB S/C L3 FSW SRS. IV&V suggests correcting this discrepancy by identifying the correct parent requirement in the H&S SRS or allocating SDN-57 to the H&S subsystem in the S/C FSW L3 SRS.",5/2/05
ProjectB - TIM - 1999,H&S SRS: Difficult to understand wording for requirement 2400,4,"Rerquirement 2400 currently states: Once per second, the Flight Software shall reset the watchdog timer provided that: · all critical tasks have checked in · the IDLE process has not been prevented from executing for no more than 6 seconds. IV&V suggest rewording the second bullet as requirements written with two negative statements can be difficult to interpret.",5/2/05
ProjectB - TIM - 1998,"H&S SRS: Additional capability provided in requirements 2200, 2201, and 2202",4,"The parent requirements for H&S requirements 2200, 2201, and 2202 state that ""The CDHMP software shall monitor event messages and effect..."", ""The SDN software shall monitor event messages and effect..."", or ""The CDHMP software shall possess..."" However, each of the H&S requirements identified here (2202, 2201, and 2202) state that ""The Flight Software shall monitor event messages and provide operators the ability to effect..."" It appears as if the responsibility for effecting the warm reset (2200), cold reset (2201), and/or activitation of a pre-selected Relative Time Command Sequence (2202) has been allocated to the operator and is not being fulfilled directly by the software as intended by the parent requirement. Or is this simply the resulting implementation of the term ""effect"" in the parent requirement? IV&V would like clarification.",5/2/05
ProjectB - TIM - 1997,H&S SRS: Insufficient detail in requirement 2100,3,"The text preceding the list of requirements, beginning with 2100, indicates that ""Every 4 seconds, a table of tasks defining who is critical and who has checked in is scanned to see if any critical tasks are not responding."" However, the text for requirement 2100 does not indicate that there is a frequency (every 4 seconds) related to the table check to determine if any critical tasks are not responding. IV&V suggests that the requirement be amended to indicate the frequency for checking the table.",5/2/05
ProjectB - TIM - 1996,H&S SRS: Incorrect parent requirement for 1206,4,"Requirement 1206 has an incorrect parent requirement identified. Currently, the parents identified are CDHMP-3 and SDN-2. The child requirement does not address the SDN-2 parent requirement. IV&V suggests correcting this discrepancy by identifying the correct parent requirement. IV&V suggests that consideration be given to SDN-3 as the correct parent requirement.",5/2/05
ProjectB - TIM - 1995,H&S SRS: Incorrect parent requirement for 1203,4,"Requirement 1203 has an incorrect parent requirement identified. Currently, the parents identified are CDHMP-3 and SDN-2. The child requirement does not address the SDN-2 parent requirement. IV&V suggests correcting this discrepancy by identifying the correct parent requirement. IV&V suggests that consideration be given to SDN-3 as the correct parent requirement.",5/2/05
ProjectB - TIM - 1994,H&S SRS: Incorrect parent requirement for H&S 1002,4,"Requirement 1002 has an incorrect parent requirement identified. Currently, the parents identified are CDHMP-134 and SDN-51. The child requirement does not address the SDN-51 parent requirement. IV&V suggests correcting this discrepancy by identifying the correct parent requirement. IV&V suggests that consideration be given to SDN-52 as the correct parent requirement.",5/2/05
ProjectB - TIM - 1993,GCE_BGI_ANTENNA_STOP test scenario: Clarification needed as to intention behind test of 'ground in-control' command near end of scenario.,3,"This may be a misunderstanding on IV&V's part: Step 8 tests requirement 5331.2, which states: If an HGA move command is received from a source not enabled for commanding, the GCE FSW shall reject the command. Note: The two source options for HGA move commands are the ACS FSW and the ground. Only one may be enabled at any given time. Step 8.1 puts the ACS in control, but then step 8.2 wants to verify that the antenna move command did not get processed. How can this be verifying the requirement, when the notes of the requirement state that the source options for the HGA move command are the ACS and the ground. These test scenario steps appear to contradict the requirement. Also, step 8.3 sets the ground to be in control, but then there is not test step after that to show that a move command is accepted. This appears to be incomplete.",4/28/05
ProjectB - TIM - 1992,GCE_BGI_ANTENNA_LIMIT test scenario: Additional instructions needed for tests of glitch position error counters when drive pulse counts are updated.,3,"With regard to Step 9.3, line 3739, part of requirement 5204.2 is to a. read the glitch position and pulse count registers. IV&V does not see in this test step where these values are checked or verified. Therefore, requirement 5204.2 appears only to be partially tested by step 9",4/28/05
ProjectB - TIM - 1991,GCE_BGI_ANTENNA_LIMIT test scenario: Additional instructions needed for tests of glitch position error counters when home/position values are updated.,3,"With regard to Step 7.3, line 3700, and Step 8.2, line 3717, part of requirement 5204.1 is to a. read the glitch position and pulse count registers. IV&V does not see in this test step where these values are checked or verified. Therefore, requirement 5204.1 appears only to be partially tested by steps 7 and 8",4/28/05
ProjectB - TIM - 1990,GCE_BGI_ANTENNA_LIMIT test scenario: Additional instruction is needed to verify that the 'command rejected' counter has incremented.,4,"With regard to Step 6.2, line 3689, throughout many of the test scenarios, when a command is accepted, it is listed to verify that the command processed counter has incremented. IV&V suggests for step 6.2 that the ""command rejected"" counter also be checked here as one way to ensure the command was rejected. Currently, there is no mention of checking this counter, only a vague statement of ""verify antenna move command is rejected."" IV&V's question: how? Be more specific.",4/28/05
ProjectB - TIM - 1989,GCE_BGI_WARMSTART test scenario: RVTM lists requirement that is not being tested in this scenario.,3,"With regard to lines 4099-4115, there's a discrepancy between the requirements listed in the requirements tested section and the RVTM. The RVTM includes 5150 as being tested by this scenario, yet the scenario does not test it.",4/28/05
ProjectB - TIM - 1988,GCE_BGI_GIMBAL_TABLE test scenario: Requirements tested section lists requirement that is not mentioned as being tested within any test steps.,3,"Requirement 5430 is not explicitly listed as being verified by any of the steps in the scenario, yet is it listed in the requirements tested section.",4/28/05
ProjectB - TIM - 1987,GCE_BGI_GIMBAL_TABLE test scenario: Requirements listed in scenario as being tested differ from requirements listed in RVTM as being tested by this scenario.,4,"With regard to lines 4022-4029, there are some discrepancies between the requirements listed in the requirements tested section and the RVTM. The RVTM does not list any requirements as being verified by gce_bgi_gimbal table.",4/28/05
ProjectB - TIM - 1986,GCE_BGI_ANTENNA_LIMIT test scenario: Close of opposite side isolation relay is not being tested.,3,Requirement 5355 appears to be partially verified by step 18. Step 18 only sends a command to open opposite side relay. There is no command sent to close opposite side relay.,4/28/05
ProjectB - TIM - 1985,GCE_BGI_ANTENNA_LIMIT test scenario: Tests of the run register settings for absolute/delta moves require additional instructions.,2,"With regard to Steps 14 and 16, IV&V questions where in this step that requirements 5332.1 and 5332.1.1 are verified? For requirement 5332.1, there does not appear to be a check of the 200HZ. For requirement 5332.1.1, there does not appear to be a check that the step commands were written to the register.",4/28/05
ProjectB - TIM - 1984,GCE_BGI_ANTENNA_LIMIT test scenario: Tests of the jog register settings for absolute/delta moves require additional instructions.,2,"With regard to Steps 13 and 15, IV&V questions where in this step that requirements 5332.1 and 5332.1.2 are verified? For requirement 5332.1, there does not appear to be a check of the 200HZ. For requirement 5332.1.2, there does not appear to be a check that the step commands were written to the register.",4/28/05
ProjectB - TIM - 1983,GCE_BGI_ANTENNA_LIMIT test scenario: Clarification needed on whether instruction to 'reset' is intended to mean the same as 'initialize'.,3,"With regard to Step 12, lines 3786-3814, IV&V is curious how requirement 5311.2 is verified in this step. Step 12.3 checks to verify that the axis init flag is reset after the command to home position. However, 5311.2 states: If the “gimbal axis initialization” flag was set to “initialized” prior to execution of the Home command, the GCE FSW shall again set the flag to “initialized” upon completion of the Home command. There appears to be a contradiction in what the test scenario says to verify (""verify that axis init flag is reset"") and what the requirement says should happen.",4/28/05
ProjectB - TIM - 1982,GCE_BGI_ANTENNA_LIMIT test scenario: Clarification needed on whether instruction to set motor direction to 'positive' is a setup step or a command being tested.,4,"With regard to Step 6, IV&V questions the motor direction before step 6. Was it negative? It not, IV&V suggests updating the scenario so that the command sent in step 6.1 is truly a change to what has occurred before.",4/28/05
ProjectB - TIM - 1981,GCE_BGI_ANTENNA_LIMIT test scenario: Scenario steps need criteria for passing or failing requirements.,3,"With regard to Steps 2, 3, and 12, IV&V suggests including in detail where each requirement is considered to pass or fail in the step. For example, step 2.1 should partially verify requirement 5322. This should be indicated in a sub-bullet in step 2.1. An example would be: If command processed counter increased by 1 and the telemetry indicates the correct positive value for the HGAs (i.e. the correct positive value being the one it was sent in the command), then 5322 = ""P"", otherwise 5322 = ""F"". This applies to step 3 and 12 as well. For step 12, if everything in step 12.3 is verified, then it appears that 5311.1 should pass, but there is no indication of that. Only a blanket statement at the end of the step where the ""requirements tested"" are listed.",4/28/05
ProjectB - TIM - 1980,GCE_BGI_ANTENNA_LIMIT test scenario: Additional instructions needed in tests to verify commands that set positve/negative limits on elevation axis position.,3,"IV&V questions the vague wording contained in steps 2.1 and 2.2. The wording says to set the positive (or negative) elevation limits. This command is supposed to be verified just by checking telemetry that it indicates a new positive (or negative) value for the HGAs. First of all, it doesn't appear that the scenario is checking the actual value commanded for the limit, only that the limit has changed or is new. IV&V also has a question. IV&V's question is this: are there bounds that have to be placed on these positive and negative limits? If so, the test scenario should check that the commands that contain valid limits are accepted, but that the commands that contain invalid limits are rejected. Because of this, 5322 and 5323 are only partially tested by step 2. This applies to step 3 as well.",4/28/05
ProjectB - TIM - 1979,GCE_BGI_ANTENNA_LIMIT test scenario: Requirements listed in scenario as being tested differ from requirements listed in RVTM as being tested by this scenario.,3,"With regard to lines 3568-3581, there are some discrepancies between the requirements listed in the requirements tested section and the RVTM. The RVTM indicates that 5204, 5204.1, 5204.2, 5204.3, 5310, 5311, 5311.2, 5311.3, 5312, 5313, 5322, 5323, 5330, 5331, 5331.3, 5331.4.1, 5331.4.2, 5331.4.4, 5332, 5332.1, 5332.1.1, 5332.1.2, 5352, 5353, 5354, 5355, 5411 and 5431 are all tested by this scenario. The test scenario does not include 5310, 5313, 5352, 5353, 5411, or 5431. The test scenario does include 5332 and 5355 but they are not listed in the requirements tested section at the front of the scenario. The test scenario does include 5140.c 140.d, 5311.1, 5320, 5331.4, 5356, 5332.2 and 5332.3 which are not listed as being verified by this scenario in the RVTM. Steps 7 and 8 actually test 5204.1, not 5204.2 as indicated by the ""requirements tested"" after each step. Steps 7 and 8 deal with the position glitch flag, not the pulse glitch flag. Step 19 of this scenario says it tests requirement 5356 which isn't listed in the requirements tested section or the RVTM as being verified by this test scenario.",4/28/05
ProjectB - TIM - 1978,GCE_BGI_ANTENNA_STOP test scenario: Clarification needed on methodogy for testing the 'axis disable' command.,4,"With regard to Step 6, IV&V is curious as to the method behind testing requirement 5341. It is not clear how many steps need to pass in order for the requirement to pass. It may be the case where all of steps 6.1 - 6.7 have to complete successfully in order to 5341 to pass, but it is not clearly indicated in the scenario. Also it appears as there should be another sub step that sends a move command after step 6.7.",4/28/05
ProjectB - TIM - 1977,GCE_BGI_ANTENNA_STOP test scenario: Wrong requirement is listed as being tested in step to test the GCE-A Processor in control/not in control command.,3,"Step 5 indicates that it is testing requirement 5342 but it does not. Step 5 deals with the ""in control"" command described in requirement 5343. It does not deal with the ""enable/disable encoder current"" command.",4/28/05
ProjectB - TIM - 1976,GCE_BGI_ANTENNA_STOP test scenario: Scenario steps need criteria for passing or failing requirements.,3,"This entire scenario needs more detail added to it as to what steps are verifying certain requirements or parts of requirements. For example, steps 2 and 3 are verifying the test stop command. However, there is no indication in any of the substeps the point in which requirement 5334 passes or fails based on the software's actions. IV&V is looking for more detailed information on what constitutes these requirements as passing and failing in any given step or sub-step. These blanket statements that the requirements are verified by the entire step does not provide the detail needed to develop a proper, detailed test procedure and assign a ""P"" or ""F"" to the requirement.",4/28/05
ProjectB - TIM - 1975,GCE_BGI_ANTENNA_STOP test scenario: Clarification needed as to why step to test 'ground control command' (slated for build 2) is in this scenario.,4,Step 8 indicates that it will test the ground control command and that it is slated for build 2. IV&V recommends removing this step from the build 1 test scenario.,4/28/05
ProjectB - TIM - 1974,GCE_BGI_ANTENNA_STOP test scenario: Clarification needed on distinction between 'gimbal axis init' and 'gimbal axis enable/disable' commands (if any).,4,"This may be a misunderstanding on IV&V's part: IV&V is confused about the two different commands being tested in step 6 vs. step 7. Step 6 talks about an axis disable/enable command which is referenced in requirement 5341. However, step 7 seems to make a further distinction of a Axis init enable/disable command. Step 7 also tests 5340, which states: The GCE FSW shall execute Gimbal Axis Init commands. IV&V did not find any specific requirement(s) stating there is a difference between a gimbal axis enable/disable command and a gimbal axis init enable/disable command. IV&V would appreciate an explanation to clarify what is going on here.",4/28/05
ProjectB - TIM - 1973,GCE_BGI_ANTENNA_STOP test scenario: Either step 4 is missing or the test scenario is misnumbered.,4,Step 4 appears to be missing or the test scenario is misnumbered.,4/28/05
ProjectB - TIM - 1972,GCE_BGI_ANTENNA_STOP test scenario: Instructions need criteria for passing or failing the steps.,3,"There is not enough detail contained in step 2 to indicate which requirements pass and which fail based on what is happening in the step. For example, in step 2.1, what if the antenna axis is initialized? Which requirement will fail because of that? 5334? Another example relates to the remaining steps. Do they all have to pass in order for 5331.1 to pass? IV&V suggest including that type of detailed passing and failing information in the step. The testers need to be aware of the which outcomes constitute a requirement as passing or failing. Just stating ""use the utility to pass/fail requirements"" does not provide the detail needed to write a test procedure which assigns a ""P"" or ""F"" to the requirement. That information needs to be included in the test scenario. This same comment applies to step 3 as well.",4/28/05
ProjectB - TIM - 1971,GCE_BGI_ANTENNA_STOP test scenario: Clarification needed on purpose of 'axis init commands' in steps testing antenna stop command.,4,"With regard to Steps 2.7 and 3.6, IV&V is curious as to how this extra step helps to verify requirement 5331.1 or 5334 (i.e. what added functionality is it testing that wasn't included in steps 2.1-2.6)? This comment applies to step 3 as well.",4/28/05
ProjectB - TIM - 1970,GCE_BGI_ANTENNA_STOP test scenario: Clarification needed on status of 'gimbal axis initialization flag' upon execution of 'stop antenna move' command.,3,"This may be a misunderstanding on IV&V's part, but step 2.1 in conjunction with step 2.2 appears to be contradicting what requirement 5334 is intending. Step 2 is testing a stop command while the antenna is not moving. (Note: Step 3 is testing a stop command while the antenna is moving.) Requirement 5334 states: The GCE FSW shall execute a stop antenna move command processing command. Note: This command will set the “gimbal axis initialization” flag to “initialized” and stop the processing of the current and future antenna move commands until the enable “gimbal axis initialization” command is received. The default state is enabled. Step 2.1 has a sub-bullet to verify in telemetry that the antenna axis is not initialized. However, in the notes of the requirement, the stop command is to set the flag to initialized. Step 2.2 has the command being rejected since the flag is not initialized. IV&V would appreciate an explanation of the logic for this step as it appears to contradict what is stated in the notes of the requirement. This question applies to step 3 as well.",4/28/05
ProjectB - TIM - 1968,GCE_BGI_ANTENNA_STOP test scenario: Requirements listed in scenario as being tested differ from requirements listed in RVTM as being tested by this scenario.,4,"With regard to lines 3345-3353, there exist some discrepancies between the requirements listed in the requirements tested section and the RVTM. The RVTM indicates that 5331.1, 5331.2, 5334, 5340, 5341, 5342, 5343 and 5423.1 are all tested by this scenario. The test scenario does not include 5343 and 5423.1. The test scenario does include 5356 and 5412.2 which are not listed as being verified by this scenario in the RVTM. Also, requirement 5356 is not explicitly listed in the test scenario as being tested by any of the test steps.",4/28/05
ProjectB - TIM - 1967,GCE_BGI_COLDSTART test scenario: RVTM lists requirement that is not being tested in this scenario.,3,"With regard to lines, 4206-4218, theres a discrepancy between the requirements listed in the requirements tested section and the RVTM. The RVTM includes 5150 as being tested by this scenario, yet the scenario does not test it.",4/27/05
ProjectB - TIM - 1966,GCE_BGI_ACS_HGA_PACKET test scenario: RVTM refers to this test scenario as GCE_BGI_HGA_PKT.,4,"There exists a discrepancy between the name of the scenario in the RVTM and the name in the review package. The RVTM indicates this scenario is called gce_bgi_hga_pkt, not gce_bgi_acs_hga_packet. IV&V suggests fixing the discrepancy.",4/27/05
ProjectB - TIM - 1965,GCE_BGI_ANTENNA_MOVE_DELTA test scenario: Steps testing delta moves crossing 0 point do not seem to map to correct requirements.,3,"With regard to Steps 26 and 27, in the gce_bgi_antenna_move_absolute scenario, these steps indicate that requirement 5332 is tested. However, in gce_bgi_antenna_move_delta, these steps indicate requirements 5203 and 5220(which does not exist) are tested. Why the difference? This is inconsistent.",4/27/05
ProjectB - TIM - 1964,GCE_BGI_ANTENNA_MOVE_DELTA test scenario: Steps to test FSW execution of HGA 'move' commands need to specify criteria for 'failure'.,4,"In steps 24 and 25, which of the instructions within these steps have to fail in order for the entire requirement 5332 to fail? IV&V suggests indicating in detail where (i.e which instruction) actually verifies the requirement.",4/27/05
ProjectB - TIM - 1963,GCE_BGI_ANTENNA_MOVE_DELTA test scenario: Instructions need criteria for passing or failing the steps.,3,"There is not enough detail contained in step 2 to indicate which requirements pass and which fail based on what is happening in the step. For example, in step 2.3, what if the end position is not correct? Which requirement will fail because of that? Another example is in step 2.1. what if the motor direction was not set to positive? Does that mean 5333 fails? IV&V suggests including that type of detailed passing and failing information in the step. The testers need to be aware of which outcomes constitute a requirement as passing or failing. Just stating ""use the utility to pass/fail requirements"" does not provide the detail needed to write a test procedure which assigns a ""P"" or ""F"" to the requirement. That information needs to be included in the test scenario. This comment applies to steps 3 - 27 as well.",4/27/05
ProjectB - TIM - 1962,GCE_BGI_ANTENNA_MOVE_DELTA test scenario: Scenario steps need criteria for passing or failing requirements.,3,"This entire scenario needs more detail added to it as to what steps are verifying certain requirements or parts of requirements. For example, steps 20 and 21 are verifying maximum positive and negative directions for each gimbal. However, the requirements listed as being verified are the same as those listed in the previous 19 steps. IV&V is looking for more detailed information on what constitutes these requirements as passing and failing and why all of these cases are being performed. These blanket statements that all of the requirements are verified by each step do not provide the detail needed to develop a proper, detailed test procedure.",4/27/05
ProjectB - TIM - 1961,GCE_BGI_ANTENNA_MOVE_DELTA test scenario: Instructions need description on how to verify that the 'end position' is correct.,4,"There is no specific information on how to check that the end position is correct. IV&V suggests including how to verify that the end position is correct (i.e. check in telemetry). IV&V is unclear if this should be a known quantity based on the command and parameters given. If so, IV&V suggests including this detailed information in the scenario so that the test procedure can be easily written to check the accurate end position. This applies to steps 2 - 23.",4/27/05
ProjectB - TIM - 1960,GCE_BGI_ANTENNA_MOVE_DELTA test scenario: Scenario steps need to specify where requirements are only being partially tested.,3,"IV&V would like to point out that the requirements being listed as tested by this step are only partially tested. IV&V believes the test scenario should indicate when a requirement is partially tested as opposed to fully tested by a test step. For example, this test scenario deals with commanded delta count. It does not address commanded absolute counts (which IV&V assumes is addresed in gce_bgi_antenna_move_absolute). This type of information should be mentioned or listed somewhere...at the beginning of the scenario in the notes.",4/27/05
ProjectB - TIM - 1959,GCE_BGI_ANTENNA_MOVE_DELTA test scenario: Instruction needs to specify how the motor direction for each gimbal will be verified.,4,It is not clear how will verification of the motor direction for each gimbal be performed. IV&V suggests being more specific as to how to verify this (i.e. check in telemetry).,4/27/05
ProjectB - TIM - 1958,GCE_BGI_ANTENNA_MOVE_DELTA test scenario: Instructions to verify time and completion of a commanded step need additional details.,3,"With regard to steps 2 through 23, based on the way the scenario is written, IV&V is not clear how 5332.1 and 5336 are verified by these steps. For 5332.1, IV&V is guessing that step 2.4 may play some part of the verification but it is not exactly clear how. IV&V suggests including more verbiage to indicate 1) how to verify the time (i.e. look in telemetry?) 2) why to verify the time? (to support verification of what requirement). As currently written, this step lacks detail needed to be translated into a good test procedure. For 5336, what line in step 2 verifies that the GCE will determine when a commanded step is complete? Where is the check for this? These comments apply to steps 3 - 23 as well.",4/27/05
ProjectB - TIM - 1957,"GCE_BGI_ANTENNA_MOVE_DELTA test scenario: Scenario testing requirement 5220, which does not exist.",4,These steps indicate that they test requirement 5220. There is no such requirement. IV&V suggests deleting this from the requirements tested section.,4/27/05
ProjectB - TIM - 1956,GCE_BGI_ANTENNA_MOVE_DELTA test scenario: Requirements listed in scenario as being tested differ from requirements listed in RVTM as being tested by this scenario.,4,"With regard to lines 2933-2936, there exist some discrepancies between the requirements listed in the requirements tested section and the RVTM. The RVTM indicates that 5310, 5311, 5330, 5332, 5332.1, 5332.2, 5333 and 5336 are all tested by this scenario. The test scenario does not include 5310 and 5311. The test scenario does include 5331 and 5331.4 which are not listed as being verified by this scenario in the RVTM. Also, there is a test scenario in the RVTM called gce_bgi_antmove_delta which is associated with requirement 5203. 5203 is not listed as being verified by this scenario in the requirements tested section, even though it is listed as being verified by steps 26 and 27of this scenario. IV&V assumes that gce_bgi_antmove_delta is supposed to be the same as gce_bgi_antenna_move_delta. IV&V recommends updating the name in the RVTM.",4/27/05
ProjectB - TIM - 1955,GCE_BGI_ANTENNA_MOVE_ABSOLUTE test scenario: Requirements aren't mapped to instructions within steps.,3,"With regard to steps 24-27, which of the instructions within these steps have to fail in order for the entire requirement 5332 to fail? IV&V suggests identifying the specific test line that actually verifies the requirement.",4/27/05
ProjectB - TIM - 1954,GCE_BGI_ANTENNA_MOVE_ABSOLUTE test scenario: Scenario steps need criteria for passing or failing requirements.,3,"This entire scenario needs more detail added to it as to what steps are verifying certain requirements or parts of requirements. For example, steps 20 and 21 are verifying maximum positive and negative directions for each gimbal. However, the requirements listed as being verified are the same as those listed in the previous 19 steps. IV&V is looking for more detailed information on what constitutes these requirements as passing and failing and why all of these cases are being performed. These blanket statements that all of the requirements are verified by each step does not provide the detail needed to develop a proper, detailed test procedure.",4/27/05
ProjectB - TIM - 1953,GCE_BGI_ANTENNA_MOVE_ABSOLUTE test scenario: Step 6 for 'positive gimbal motor direction with initial time delay' is not clearly mapped to requirements.,3,"With regard to Step 6, IV&V has noticed three issues: Issue 1: In line 2663, IV&V questions as to how requirement 5203 is verified by this step 6. There does not appear to be any type of checking of the SIM zone temperatures. Step 6 reads to be very similar as steps 2-5, but with a few different parameters. IV&V does not see how the change in these parameters verify 5203 in this step, but not in the others. IV&V suggests double checking the test steps and associated requirements listed as being tested by the test steps. Issue 2: The following requirements listed as being tested by step 6 do not exist: 5210, 5466, 5467, 5220. IV&V suggests removing them from the test scenario. Issue 3: IV&V questions why requirements 5330, 5331, 5331.4, 5332, 5332.1, 5333 and 5336 do not apply in Step 6 like they did for steps 2 - 5. IV&V suggests double checking test step 6 and including all requriements that are verified.",4/27/05
ProjectB - TIM - 1952,GCE_BGI_ANTENNA_MOVE_ABSOLUTE test scenario: Instructions need criteria for passing or failing the steps.,3,"There is not enough detail contained in step 2 to indicate which requirements pass and which fail based on what is happening in the step. For example, in step 2.3, what if the end position is not correct? Which requirement will fail because of that? Another example is in step 2.1. what if the motor direction was not set to positive? Does that mean 5333 fails? IV&V suggests that information be included to identify which requirements pass/fail. The testers need to be aware of the which outcomes constitute a requirement as passing or failing. Just stating ""use the utility to pass/fail requirements"" does not provide the detail needed to write a test procedure which assigns a ""P"" or ""F"" to the requirement. That information needs to be included in the test scenario. This comment applies to steps 3 - 27 as well.",4/27/05
ProjectB - TIM - 1951,GCE_BGI_ANTENNA_MOVE_ABSOLUTE test scenario: Instructions need description on how to verify that the 'end position' is correct.,3,"With regard to steps 2.3, 3.3, 4.3, 5.3 etc. through 21.3, 22.2, 23.2, IV&V suggests including how to verify that the end position is correct. Should this be a known quantity based on the command and parameters given? If so, IV&V suggests including this detailed information in the scenario so that the test procedure can be easily written to check the accurate end position.",4/27/05
ProjectB - TIM - 1950,GCE_BGI_ANTENNA_MOVE_ABSOLUTE test scenario: Scenario steps need to specify where requirements are only being partially tested.,3,"With regard to steps 2 through 23, IV&V would like to point out that the requirements being listed as tested by this step are only partially tested. IV&V believes the test scenario should indicate when a requirement is partially tested as opposed to fully tested by a test step. For example, this test scenario deals with commanded absolute count. It does not address commanded delta counts (which IV&V assumes is addresed in gce_bgi_antenna_move_delta). This type of information should be mentioned or listed somewhere...at the beginning of the scenario in the notes.",4/27/05
ProjectB - TIM - 1949,GCE_BGI_ANTENNA_MOVE_ABSOLUTE test scenario: Instruction needs to specify how the motor direction for each gimbal will be verified.,3,"With regard to steps 2.1, 3.1, 4.1, 5.1 etc. through 21.1, how will the motor direction for each gimbal be verified? Is this reported in telemetry? IV&V suggests being more specific as to how to verify this.",4/27/05
ProjectB - TIM - 1948,GCE_BGI_ANTENNA_MOVE_ABSOLUTE test scenario: Instructions to verify time and completion of a commanded step need additional details.,3,"Based on the way the scenario is written, IV&V is not clear how 5332.1 and 5336 are verified by step 2 or 3. For 5332.1, IV&V is guessing that step 2.4 may play some part of the verification but it is not exactly clear how. IV&V suggests including more verbiage to indicate 1) how to verify the time (i.e. look in telemetry?) 2) why to verify the time? (to support verification of what requirement). As currently written, this step lacks detail needed to be translated into a good test procedure. For 5336, what line in step 2 verifies that the GCE will determine when a commanded step is complete? Where is the check for this? These comments apply to steps 3 - 23 as well.",4/27/05
ProjectB - TIM - 1947,GCE_BGI_ANTENNA_MOVE_ABSOLUTE test scenario: Requirements tested differs from requirements listed as being tested in the RVTM.,3,"With regard to lines 2535-2537, there exist some discrepancies between the requirements listed in the requirements tested section and the RVTM. The RVTM indicates that 5310, 5311, 5330, 5332, 5332.1, 5332.2, 5333 and 5336 are all tested by this scenario. The test scenario does not include 5310 and 5311. The test scenario does include 5331 and 5331.4 which are not listed as being verified by this scenario in the RVTM. Also, there is a test scenario in the RVTM called gce_bgi_antmove_absolute which is associated with requirement 5203. 5203 is not listed as being verified by this scenario in the requirements tested section, even though it is listed as being verified by step 6 of this scenario. IV&V assumes that gce_bgi_antmove_absolute is supposed to be the same as gce_bgi_antenna_move_absolute. IV&V recommends updating the name in the RVTM.",4/27/05
ProjectB - TIM - 1946,GCE_BGI_ANTENNA_MOVE_INIT test scenario: Traceability of 'gimbal axis initialization' commands to RVTM requires clarification.,3,"Requirement 5340 states: The GCE FSW shall execute Gimbal Axis Initialization command. IV&V is curious as to where a complete list of all the Gimbal Axis Init commands can be found. None of the commands listed in the RVTM were assigned to the scenario gce_bgi_antenna_move_init. Also, there are more commands being tested/checked in this scenario than those listed in 5341, 5342 and 5343. Where are these commands originating from? Where are they identified?",4/27/05
ProjectB - TIM - 1945,GCE_BGI_ANTENNA_MOVE_INIT test scenario: Test of 'enable/disable gimbal axis ' command needs additional instructions.,3,"With regard to Step 1.9, line 2477, requirement 5341 is only partially tested by the scenario. The requirement states: The GCE FSW shall execute an enable/disable gimbal axis command. The scenario only checks that the enable part of the command works. There is no check that the gimbal axis can be disabled with the same command.",4/27/05
ProjectB - TIM - 1944,GCE_BGI_ANTENNA_MOVE_INIT test scenario: Test of 'enable/disable encoder current ' command needs additional instructions.,3,"With regard to Step 1.8, line 2474, requirement 5342 is only partially tested by the scenario. The requirement states: The GCE FSW shall execute enable/disable encoder current command. The scenario only checks that the enable part of the command works. There is no check that the disable value of the command works.",4/27/05
