TIM_Id,Subject,Severity,Description,Initiation_Date
ProjectC - TIM - 1297,Incomplete Trace for TPS Control 1.1 of TIM Rqts Traceability Matrix document,4,"TPS Control Section 1.1 of TIM Rqts Traceability Matrix document states: ""The TPS shall support a SOLAR AUTO-TRACKING MODE using the FSS to close the loop on the control law."" 1.1 is traced to SMRD requirement 5.4.6. This requirement states: ""The TIM instrument assembly shall be capable of performing instrument calibration maneuvers independent of the spacecraft attitude while the satellite is nadir pointing and in Normal Operations Mode."" An additional requirement trace should be provided since no mention of SOLAR AUTO-TRACKING MODE was made in the SMRD trace provided. Please provide additional requirement traces.",1/22/07
ProjectC - TIM - 1296,Incorrect Trace for Mechanical 5.2 of TIM Rqts Traceability Matrix document,4,"Mechanical Section 5.2 states: ""Component mass shall(2) be measured to an accuracy of å± 0.05 kg (å± 0.11 lb)."" The trace to Mechanical Section 5.2 is listed as traced to SMRD 3.9.1. This requirement does not exist in the SMRD. This trace appears to be incorrect. Provide a valid requirement trace.",1/22/07
ProjectC - TIM - 1295,Incorrect Trace for Mechanical 5.5 of TIM Rqts Traceability Matrix document,4,"Mechanical Section 5.5 states: ""A measurement of the TIM mass with the TIM in it‰Ûªs launch configuration(with TIM panel) shall(5) be performed prior to shipment of the TIM System to Orbital for integration and reported in the TIM Final Test Report."" The trace to Mechanical Section 5.5 is listed as traced to SMRD 3.9.1. This requirement does not exist in the SMRD. This trace appears to be incorrect. Provide a valid requirement trace.",1/22/07
ProjectC - TIM - 1294,Incorrect Trace for Mechanical 5.4 of TIM Rqts Traceability Matrix document,4,"Mechanical Section 5.4 states: ""The TIM mass shall(4) be based on margined mass."" The trace to Mechanical Section 5.4 is listed as traced to SMRD 3.9.1. This requirement does not exist in the SMRD. This trace appears to be incorrect. Provide a valid requirement trace.",1/19/07
ProjectC - TIM - 1293,Incorrect Trace for Mechanical 5.3 of TIM Rqts Traceability Matrix document,4,"Mechanical Section 5.3 states: ""The mass of the TIM System shall(3) include all hardware reflected in the MICD."" The trace to Mechanical Section 5.3 is listed as traced to SMRD 3.9.1. This requirement does not exist in the SMRD. This trace appears to be incorrect. Provide a valid requirement trace.",1/19/07
ProjectC - TIM - 1292,Incorrect Trace for TIM 5.1 of TIM Rqts Traceability Matrix document,4,"TIM Section 5.1 states: ""quad radiometer internal baffle shall block incident light at >20 degree half cone angle."" The trace to TIM Section 5.1 is listed as traced to ""Derived, SMRD 3.3.2"". There is no requirement 3.3.2 in the SMRD. This trace appears to be incorrect. Provide a valid requirement trace.",1/19/07
ProjectC - TIM - 1291,Standard not found referenced in Mechanical 1.11.2 of Tim Rqts Traceability Matrix document,4,"Mechanical Section 1.11.2 states: ""TIM-Glory shall be tested to MIL-STD-461E listed in table"". It is traced to ICD 10. STD-461E could not be found anywhere in the Spacecraft to TIM System ICD (although reference to STD-461C and STD-461D was found). Review Mechanical Section 1.11.2 to verify the standard reference is what was intended.",1/19/07
ProjectC - TIM - 1290,Incomplete Trace for Mechanical 2.8 of TIM Rqts Traceability Matrix document,4,"Mechanical Section 2.8 states: ""Minimum TIM glint free TPS sun tracking duration shall be 40 minutes."" If possible, this should be traced to a requirement.",1/19/07
ProjectC - TIM - 1289,Missing Trace for Mechanical 2.6.2 of TIM Rqts Traceability Matrix document,4,"Mechanical Section 2.6.2 of TIM Rqts Traceability Matrix document states: ""Unobstructed Fields of View."" If possible, this should be traced to a specific requirement.",1/19/07
ProjectC - TIM - 1288,Incomplete Trace for MU FSW 3.0.3 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.0.3 states: ""The MU shall be able to dump memory contents in telemetry."" Trace to 3.0.3 is noted as ""Derived"". A valid trace that includes detail about memory contents in telemetry should be provided if possible.",1/19/07
ProjectC - TIM - 1287,Incomplete Trace for MU FSW 3.1.0 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.1.0 of TIM Rqts Traceability Matrix document states: ""The MU shall timestamp instrument science telemetry to within 100 msec of the spacecraft clock."" 3.1.0 is traced to ""Derived"". If possible, this should be traced to a specific requirement.",1/19/07
ProjectC - TIM - 1286,Incomplete Trace for MU FSW 3.1.12 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.1.12 of TIM Rqts Traceability Matrix document states: ""The MU shall set telemetry flags to inform the S/C that telemetry is available."" 3.1.12 is traced to Comm ICD. If possible, this should be traced to a specific requirement.",1/19/07
ProjectC - TIM - 1285,Incomplete Trace for MU FSW 3.1.14 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.1.14 of TIM Rqts Traceability Matrix document states: ""The MU shall sychronize the microprocessor clock with that of the bus."" 3.1.14 is traced to Comm ICD. If possible, this should be traced to a specific requirement.",1/19/07
ProjectC - TIM - 1284,Incomplete Trace for MU FSW 3.1.10 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.1.10 of TIM Rqts Traceability Matrix document states: ""The MU shall ensure that all telemetry packets are an even number of bytes."" 3.1.10 is traced to Comm ICD. If possible, this should be traced to a specific requirement.",1/19/07
ProjectC - TIM - 1283,Incomplete Trace for MU FSW 3.1.5 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.1.5 of TIM Rqts Traceability Matrix document states: ""The MU shall maintain sequence counters for each APID and insert the value of the appropriate counter in the CCSDS header of each packet."" 3.1.5 is traced to Comm ICD. If possible, this should be traced to a specific requirement.",1/19/07
ProjectC - TIM - 1282,Incomplete Trace for MU FSW 3.1.9 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.1.9 of TIM Rqts Traceability Matrix document states: ""The MU shall create variable length packets as required, with a maximum total packet length of 1024 bytes"" 3.1.9 is traced to Comm ICD. If possible, this should be traced to a specific requirement.",1/19/07
ProjectC - TIM - 1281,Incomplete Trace for MU FSW 3.1.6 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.1.6 of TIM Rqts Traceability Matrix document states: ""The MU shall timetag packets using the secondary header."" 3.1.6 is traced to Comm ICD. If possible, this should be traced to a specific requirement.",1/19/07
ProjectC - TIM - 1280,Incomplete Trace for MU FSW 4.1 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 4.1 of TIM Rqts Traceability Matrix document states: ""The MU shall maintain a copy of spacecraft time, resynchronized once per second."" 4.1 is traced to Comm ICD. If possible, this should be traced to a specific requirement.",1/19/07
ProjectC - TIM - 1279,Incorrect Wording in MU FSW 2.1.3 in the TIM Rqts Traceability Matrix Document,4,"MU FSW Section 2.1.3 states: ""The MU shall interpret CCSDS packets formatted per CCSDS 203.0-B-1."" Glory Spacecraft to Instrument Communications ICD requirement 3.2.5.2 states: ""The instrument‰Ûªs shall(1) support the telecommand version-1 source packet structure as defined in CCSDS 203.0-B-2, Telecommand Part 3 Data Management Service, and using the values defined in each instrument‰Ûªs Telecommand Source Packet Definition, and as specified herein."" MU FSW Section 2.1.3 standards reference needs to be changed.",1/19/07
ProjectC - TIM - 1278,Incorrect Trace for Electrical 1.10.5 of TIM Rqts Traceability Matrix document,4,"Electrical Section 1.10.5 states: ""Connectors requiring launch site service shall have flight captive covers."" The trace to Electrical Section 1.10.5 is listed as traced to ICD 9.8. This requirement does not mention flight captive covers. This trace appears to be incorrect. Provide a valid requirement trace.",1/19/07
ProjectC - TIM - 1277,Incorrect Trace for Electrical 1.10.4 of TIM Rqts Traceability Matrix document,4,"Electrical Section 1.10.4 states: ""Connector‰Ûªs Normal Key position shall be oriented toward TIM Panel S/C outside edge."" The trace to Electrical Section 1.10.4 is listed as traced to ICD 9.8. This requirement does not mention connector position or orientation. This trace appears to be incorrect. Provide a valid requirement trace.",1/19/07
ProjectC - TIM - 1276,Units Differ for Mechanical 2.13.2 of TIM Rqts Traceability Matrix document and TIM ICD,4,"The units differ between the Trace document and the TIM ICD. Mechanical Section 2.13.2 states: ""Non-EMI sensitive components shall be grounded to <1Ìª."" Mechanical Section 2.13.2 is traced to TIM ICD 9.7.4. TIM ICD 9.7.4 states: ""For non-EMI sensitive hardware, the chassis-to-structure bond shall(6) also comply with MIL-STD-464A. Interfaces between all isolated conducting items (except antenna) which are external to the vehicle and have any linear dimension greater than 3 inches, or otherwise are subject to frictional charging, shall(7) have secure connections to the vehicle structure. The resistance of the connection shall(8) be less than 1 ."" The trace document appears to be correct regarding units (displaying the ohms character in the 1 Ìª value), in which case the Glory Spacecraft to TIM System ICD requirement 9.7.4 needs corrected.",1/19/07
ProjectC - TIM - 1275,Units Differ for Mechanical 2.13.1 of TIM Rqts Traceability Matrix document and TIM ICD,4,"The units differ between the Trace document and the TIM ICD. Mechanical Section 2.13.1 states: ""The Electromagnetic susceptible or generating components shall be grounded to <10mÌª."" Mechanical Section 2.13.1 is traced to TIM ICD 9.7.4. TIM ICD 9.7.4 states: ""For electrical components that generate or are susceptible to electromagnetic energy, the chassis-tostructure bond shall(4) comply with MIL-STD-464A, with a maximum DC resistance of 10 m across the mated surface. The trace document appears to be correct regarding units (displaying the ohms character in the 10mÌª value), in which case the Glory Spacecraft to TIM System ICD requirement 9.7.4 needs corrected. Not specifying traced requirements could lead to an incomplete verification/development effort for the TIM interface. Recommend tracing MU FSW Section 2.0.5 to Glory Spacecraft to TIM System ICD requirement 3.3.1.1. This requirement states: ""The instruments shall(2) employ a unique subaddress (SA) for each command channel. Command channels are supported and will accommodate commands, memory loads, and status packets to the instruments.""",1/19/07
ProjectC - TIM - 1274,Incomplete Trace to Electrical 1.10.2 of TIM Rqts Traceability Matrix document,4,"Electrical Section 1.10.2 states: ""The Red flexible coupling shall hold protective covers to component."" The trace to Electrical Section 1.10.2 is listed as traced to ICD 9.8. The requirement section does not indicate the red flexible nature of the protective covers.",1/19/07
ProjectC - TIM - 1273,Incomplete Trace for TPS FSW 3.2.4 of TIM Rqts Traceability Matrix document,4,"TPS FSW Section 3.2.4 states: ""The TPS task shall accept a command to decimate FSS offset data."" Trace to 3.2.4 is noted as Derived ICD 3.2.5, TPS 1.5. Reference to FSS offset data could not be found in the Glory Spacecraft to TIM System ICD. Additionally requirement 3.2.5 does not exist in the TIM ICD document. Not having the TPS requirements document, the trace is at least incomplete (with an invalid ICD requirement listed). A valid trace that includes detail about FSS offset data is needed.",1/19/07
ProjectC - TIM - 1272,Incomplete Trace for TPS FSW 3.2.3 of TIM Rqts Traceability Matrix document,4,"TPS FSW Section 3.2.3 states: ""The TPS task shall accept a command to decimate potentiometer position data."" Trace to 3.2.3 is noted as Derived ICD 3.2.5, TPS 1.5. Reference to potentiometer position could not be found in the Glory Spacecraft to TIM System ICD. Additionally requirement 3.2.5 does not exist in the TIM ICD document. Not having the TPS requirements document, the trace is at least incomplete (with an invalid ICD requirement listed). A valid trace that includes detail about potentiometer positioning is needed.",1/19/07
ProjectC - TIM - 1271,Incorrect Trace for MU FSW 9.3 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 9.3 states: ""TIM shall be held in the safe configuration during a ram angle violation. Upon exiting the ram angle violation, TIM shall return to it's previous configuration"" Trace to 9.3 is noted as Operations Concept Document. The ram angle violation was not referred to in the Operations Concept Document (or other Glory ICD documents). A valid trace that includes detail about ram angle violation is needed.",1/19/07
ProjectC - TIM - 1270,Incorrect Trace for MU FSW 9.2 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 9.2 states: ""The instrument (ram) safe configuration shall consist of all cone shutters held in the closed position."" Trace to 9.2 is noted as Ops Concept document. A cone shutters were not referred to in the Glory Operations Concept document, or any other Glory ICD document. A valid trace that includes detail about cone shutters is needed.",1/19/07
ProjectC - TIM - 1269,Incorrect Trace to MU FSW 9.14 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 9.14 states: ""An instrument GCI housekeeping telemetry packet shall be time stamped within 1.0 seconds of receipt of the PCIIO telemetry ready interrupt."" Trace to 9.14 is noted as ""3.1.16"". There is no requirement number in the Glory Spacecraft to Instrument Communications ICD (or the Glory Spacecraft to TIM System ICD). Additionally there is no mention of PCIIO telemetry ready interrupt. A valid trace that includes detail about PCIIO telemetry ready interrupts is needed.",1/19/07
ProjectC - TIM - 1268,Incorrect Trace for MU FSW 7.1.4 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 7.1.4 states: ""Upon detection of a ""red"" telemetry item for more than N telemetry cycles, where N is configurable, the MU shall cancel all active operations and sequences and place the TIM and TPS in a power-down-safe configuration"" Trace to 7.1.4 is noted as Comm ICD. There was no reference to ""red"" telemetry in the Glory Spacecraft to Instrument Communications ICD. A valid trace that includes detail about MU ADC subsystem is needed.",1/19/07
ProjectC - TIM - 1267,Incorrect Trace for MU FSW 4.3 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 4.3 states: ""The MU shall packetize ADC data in housekeeping telemetry packets"" Trace to 4.3 is noted as Comm ICD. The packetized ADC data was not referred to in the Glory Spacecraft to Instrument Communications ICD (or the Glory Spacecraft to TIM System ICD). A valid trace that includes detail about packetized ADC data is needed.",1/19/07
ProjectC - TIM - 1266,Incorrect Trace for MU FSW 4.2 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 4.2 states: ""The The MU shall sequence the MU ADC subsystem to acquire housekeeping data"" Trace to 4.2 is noted as Comm ICD. The MU ADC subsystem was not referred to in the Glory Spacecraft to Instrument Communications ICD (or the Glory Spacecraft to TIM System ICD). A valid trace that includes detail about MU ADC subsystem is needed.",1/19/07
ProjectC - TIM - 1265,Incorrect Trace for MU FSW 3.1.13 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.1.13 states: ""The MU shall set the telemetry flags at a time when the S/C is not accessing the flags"" Trace to 3.1.13 is noted as Comm ICD. Telemetry flags were not referred to in the Glory Spacecraft to Instrument Communications ICD (or the Glory Spacecraft to TIM System ICD). A valid trace that includes detail about telemetry flags is needed.",1/19/07
ProjectC - TIM - 1264,Incorrect Trace for MU FSW 3.1.11 of TIM Rqts Traceability Matrix document,4,"MU FSW 3.1.11 states: ""The MU shall load telemetry packets in telemetry buffers when S/C is not accessing those buffers"" Trace to 3.1.11 is noted as Comm ICD. A reference to the access to the telemetry buffers could not be found in the Glory Spacecraft to Instrument Communications ICD. A valid trace that includes detail about rate is needed.",1/19/07
ProjectC - TIM - 1263,Incorrect Trace for MU FSW 3.1.3 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.1.3 states: ""The telemetry buffer size shall be large enough for at least 32 telemetry packets"" Trace to 3.1.3 is noted as Comm ICD. A specific number of telemetry packets was not referred to in the Glory Spacecraft to Instrument Communications ICD. A valid trace that includes detail about a specific number of telemetry packets is needed.",1/19/07
ProjectC - TIM - 1262,Incorrect Trace for MU FSW 3.1.1 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 3.1.1 states: ""The MU shall make telemetry available for collection by the spacecraft at a maximum rate of 2 packets per second"" Trace to 3.1.1 is noted as Comm ICD. Rate was not referred to in the Glory Spacecraft to Instrument Communications ICD. A valid trace that includes detail about rate is needed.",1/19/07
ProjectC - TIM - 1261,Partial Trace for MU FSW 3.1.2 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 2.1.2 states: ""The MU shall maintain a telemetry buffer so that when telemetry packets are generated at instantaneous rates higher than 2 packets per second no packets are lost as long as the average packet rate is less than or equal to 2 packets per second"" Trace to 3.1.2 is noted as Comm ICD. A requirement in this document could not be found that adequately addressed this trace. An additional trace that includes detail about command receipt rate is needed.",1/19/07
ProjectC - TIM - 1260,Partial Trace for MU FSW 2.1.2 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 2.1.2 states: ""The MU shall receive command packets at rates up to 2 packets/sec."" Trace to 2.1.2 is noted as Comm ICD 3.3.1.1. This requirement does not specify a rate. An additional trace that includes detail about command receipt rate is needed.",1/19/07
ProjectC - TIM - 1259,Incorrect Trace for MU FSW 7.1.3 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 7.1.3 states: ""Upon instrument-detected on-orbit failure, the MU shall cancel all active operations and sequences and place the TIM and TPS in a power-downsafe configuration"" Trace to 7.1.3 is noted as Comm ICD. This item was unable to be found in either the Glory Spacecraft to Instrument Communications ICD and Glory Spacecraft to TIM System ICD. A valid trace should be provided.",1/19/07
ProjectC - TIM - 1258,IncorrectTrace for MU FSW 7.1.2 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 7.1.2 states: ""Upon loss of N consecutive TOD 1553 messages or M consecutive 1PPS pulse, where N and M are configurable, the MU shall cancel all active operations and sequences and place the TIM and TPS in a powerdown-safe configuration"" Trace to 7.1.2 is noted as Comm ICD. This item was unable to be found in either the Glory Spacecraft to Instrument Communications ICD and Glory Spacecraft to TIM System ICD. A valid trace should be provided.",1/19/07
ProjectC - TIM - 1257,Incorrect Trace to Thermal 1.4 of TIM Rqts Traceability Matrix document,4,"Thermal Section 1.4 states: ""Heat sink shall maintain the quad radiometer at 26å±1 C"" "". Thermal Section 1.4 is traced to ""TIM 2.3"". This trace could not be verified. In the Glory Spacecraft to TIM System ICD document does not have a requirement 2.3. The Glory Spacecraft to Instrument Communications ICD had a 2.3 requirement, however it did not apply to radiometers. There needs to be a valid trace provided.",1/19/07
ProjectC - TIM - 1256,Incomplete Trace for MU FSW 2.0.5 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 2.0.5 states: ""The MU shall accept immediate memory loads."" The trace to MU FSW Section 2.0.5 is listed as traced to ""Derived"". If possible, a specific requirement should be indicated (see Corrective action).",1/19/07
ProjectC - TIM - 1255,Partial Trace for TPS Control 1.7 of TIM Rqts Traceability Matrix document,4,"TPS Control Section 1.7 of TIM Rqts Traceability Matrix document states: ""The TPS shall be capable of minimum platform SLEW RATES in both axes of 20 deg/min. "" 1.7 is traced to SMRD requirement 5.4.7. This requirement states: ""The TIM instrument assembly shall be capable of performing dark space calibrations."" This trace does apply, but it does not specify the deg/min stated in the TIM Rqts Traceability Matrix section. Another trace is needed to completely cover TPS Control Section 1.7.",1/19/07
ProjectC - TIM - 1254,Incorrect Trace for MU FSW Section 1.3.0 of TIM Rqts Traceability Matrix document,4,"MU FSW Section 1.3.0 states: ""The MU shall establish and maintain communications with the S/C bus"" In the Tim Rqts Traceability Matrix document it is traced to SMRD requirement 3.6.2. There is no requirement 3.6.2 in the SMRD requirements document. A valid trace is needed.",1/18/07
ProjectC - TIM - 1253,Incorrect Trace for Electrical 2.2.4 of TIM Rqts Traceability Matrix document,4,"Electrical Section 2.2.4 of TIM Rqts Traceability Matrix document states: ""The total combined maximum power shall be 17 Watts EOL."" 2.2.4 is traced to Glory Spacecraft to TIM System ICD requirement 9.2.3. This requirement does not involve survival heaters. Recommend tracing to TIM ICD requirement 9.2.4. Glory Spacecraft to TIM System ICD requirement 9.2.4 states: ""TIM System survival power shall(1) not exceed 17W Orbit Average Power EOL at worst-case low bus voltage for each circuit. This power covers all of the heater power required to maintain the TIM System at or above the non-operational survival temperature when the spacecraft is either in the LEOP portion of the mission, in Safe Mode, or performing an orbit correction maneuver.""",1/18/07
ProjectC - TIM - 1252,Incorrect Trace for Electrical 2.2.3 of TIM Rqts Traceability Matrix document,4,"Electrical Section 2.2.3 of TIM Rqts Traceability Matrix document states: ""Only resistive heating devices shall be used."" 2.2.3 is traced to Glory Spacecraft to TIM System ICD requirement 9.2.3. This requirement does not involve survival heaters. Recommend tracing to TIM ICD requirement 9.2.4. Glory Spacecraft to TIM System ICD requirement 9.2.4 states: ""Survival power shall(3) be used within the TIM System only for resistive heaters (and associated thermal control device) which maintain the instrument at minimum turn-on temperature when the main power busis disconnected from the instrument.""",1/18/07
ProjectC - TIM - 1251,Incorrect Trace for Electrical 2.2.2 of TIM Rqts Traceability Matrix document,4,"Electrical Section 2.2.2 of TIM Rqts Traceability Matrix document states: ""Each system shall use serial redundant thermal controls."" 2.2.2 is traced to Glory Spacecraft to TIM System ICD requirement 9.2.3. This requirement does not involve survival heaters. Recommend tracing to TIM ICD requirement 9.2.4. Glory Spacecraft to TIM System ICD requirement 9.2.4 states: ""The design shall(5) also preclude under nominal survival conditions that only one circuit is active. Survival heater power buses shall(6) be electrically isolated from each other, from other instrument thermal control, from chassis, and have independent power returns.""",1/18/07
ProjectC - TIM - 1250,Incorrect Trace for Electrical 2.2.1 of TIM Rqts Traceability Matrix document,4,"Electrical Section 2.2.1 of TIM Rqts Traceability Matrix document states: ""The suvival heaters shall employ duplicate primary & secondary System."" 2.2.1 is traced to Glory Spacecraft to TIM System ICD requirement 9.2.3. This requirement does not involve survival heaters. Recommend tracing to TIM ICD requirement 9.2.4. Glory Spacecraft to TIM System ICD requirement 9.2.4 states: ""TIM System design shall(4) be such that having both primary and redundant survival heater circuits enabled does not violate any thermal or power requirement.""",1/18/07
ProjectC - TIM - 1249,Incorrect Trace for Electrical Section 3.13 of TIM Rqts Traceability Matrix document,4,"Electrical Section 3.13 of TIM Rqts Traceability Matrix document states: ""The TIM electrical interface connections are defined in Appendix B. LASP shall provide the harness mating connectors to Orbital for use in the spacecraft harness. These parts shall be space-flight qualified."" 3.13 is traced to Glory Spacecraft to TIM System ICD requirement 9.8.6. There is no requirement 9.8.6 in the TIM ICD document. Recommend tracing to TIM ICD requirement 9.8.5. Glory Spacecraft to TIM System ICD requirement 9.8.5 states: ""LASP shall(1) provide to Orbital the harness mating connectors with crimp connections for use in the spacecraft harness. These parts shall(2) be space-flight qualified. The TIM System electrical interface connections are defined in Section 15.""",1/18/07
ProjectC - TIM - 1248,Incorrect Trace for Mechanical Section 2.12 of TIM Rqts Traceability Matrix document,4,"Mechanical Section 2.12 of TIM Rqts Traceability Matrix document states: ""The TPS shall be capable of minimum platform SLEW RATES in both axes of 20 deg/min."" 2.12 is traced to Glory Spacecraft to TIM System ICD requirement 3.3.4.7. There is no requirement 3.3.4.7 in the ICD document. Recommend tracing to TIM ICD requirement 3.3.4.6. Glory Spacecraft to TIM System ICD requirement 3.3.4.6 states: ""The material and finish of the TIM System components shall(1) be compatible with the aluminum finish of the TIM panel. The aluminum finish will include a chemical conversion protective coating per MIL-C-5541, class 3.""",1/18/07
ProjectC - TIM - 1239,Sections in the TIM Rqts Traceability Matrix Have No Traces Listed,4,"The following Sections from the TIM Requirements Traceability Matrix do not contain traces to other documents: (Note: This document requires noting the Section type (Mechanical, TPS FSW, etc) because section numbers are repeated throughout document) Mechanical Section: 2.6.1 MU FSW Sections: 8.3, 8.4, 10.1.1, 10.1.2 TPS FSW Sections: 2.2.2, 2.2.3, 2.2.4 TPS Control Sections: 1.1.1, 1.1.2, 1.1.3, 1.2.1, 1.2.2, 1.3.1, 1.3.2, 1.4.1, 1.4.2, 1.5.1, 1.5.2",11/7/06
ProjectC - TIM - 1238,TIM ICD Requirements Are Not Traced in the TIM Rqts Traceability Matrix document,4,"The following sections in the Glory Spacecraft to TIM System Interface Control Document (S919320002Y0 - 11/30/05) do not have traces in the Tim Requirements Traceability Matrix - Rev. B: 3.2.4, 3.3.1(2,3,4), 3.3.2, 3.3.1(1), 3.3.4.1(2,3), 3.3.4.2, 3.3.4.3(1), 3.3.4.4(1,2,3,4,5,6), 3.3.4.5, 3.4(2,3,4), 3.5(1,3,4,5,6), 3.6, 3.7(2,3,6), 3.8, 3.9.1, 3.9.2, 3.9.3, 3.11(3), 3.12(1,2), 3.13.1, 3.13.2, 4.13, 4.14, 4.15, 5 (paragraph 1) and (4), 5.1.2 (second paragraph), 5.1.3, 5.1.4, 5.1.5(4), 5.2(2), 5.3, 5.3.1, 5.3.2, 5.4.2, 5.5, 5.5.1, 5.5.2, 5.6(1,4), All Section 6, 7.1, 7.1.1, 7.1.2, 7.1.3, 7.1.4, 7.3.1, 7.4, 7.4.1(1,2), 8, all 8.2 (and subsections), 8.3(2,3,5,6), 8.4, 8.5.1, 8.6 (all except 8.6.1), 9.1.1, 9.1.2, 9.1.4, 9.1.5(1,4,5), 9.1.6(2), 9.2.1, 9.2.2, 9.2.3, 9.3, 9.4, 9.5(1), 9.6.1. 9.6.2, 9.7.2(5), 9.7.4(?), 9.7.5, 9.8, 10.1 (except 10.1(1)), 10.2, 10.3(1), 10.3.1, 11 (all subsections), 12 (all except 12.2), 13 (all subsections), 14 (all subsections), 15 (all except 15.12)",10/24/06
ProjectC - TIM - 1237,Emergency Mode Voltage Threshold References Inconsistent,4,"In researching spacecraft modes it has been discovered that there are inconsistent references to the voltage threshold that triggers Emergency mode. In the following documents the Emergency mode threshold is listed as 17 volts: Glory Performance Specification (section 12.2 mode diagram), DN-ProjectC-SYS-014 (Figure 1, Table 4.2.2-2, Section 5, and Section 5.2), DN-ProjectC-EPS-006, DN-ProjectC-EPS-007, DN-ProjectC-SYS-021, DN-ProjectC-SYS-22, CDR Day 1 (page 383), in addition to various other documents that display the satellite mode diagram described below. In the following documents the Emergency mode threshold is listed as 17.5 volts: Glory Performance Specification (requirement 8.3.3), GDRD (requirements 4.1.24, 4.1.25), DN-ProjectC-SYS-034 (section 2.1 EPS), EPS.ppt (p 23) The main concern lies within the requirements documents (and the design note documents referenced directly within SRS requirements documents). Specifically, the Performance Specification document, and DN-ProjectC-SYS-014 (Safehold mode). Within the Performance Specification document section 12.2 contains a figure that indicates that the threshold to enter Emergency is 17 volts and to exit is 27 Volts. This figure is contained in many of the other design note documents and the CDR Day 1 powerpoint document. Later in the Performance Specification document is a requirement that specifies that Emergency mode has an entry threshold of 17.5 volts. Currently the main design note document that is of higher concern is DN-ProjectC-SYS-014. This document is specified in both the PIP and ADACS SRS requirements documents. In addition to the figure mentioned above, it includes several places where 17 V is specified as the Emergency Mode entry threshold. It is referenced in text throughout the document as 17 volts (Table 4.2.2-2, Section 5, and Section 5.2). Any design activites being based from this document would be considered high risk, as the voltage would not be accurate.",10/24/06
ProjectC - TIM - 1228,C&DH FSW Requirement Specification Requirement 1.14.12 Includes a Generic Reference to a Pattern,4,"C&DH FSW Requirement Specification Requirement 1.14.12 states: ""The FSW shall be capable of filling one or more 64K Mass Memory blocks with a specific pattern."" This requirement includes a general reference to a ""specific pattern"".",10/24/06
ProjectC - TIM - 1223,C&DH FSW Requirement Specification Requirement 1.17.30 Should Specify Complete List of Non-Realtime Telemetry Sources,4,"C&DH FSW Requirement Specification Requirement 1.17.30 states: ""FSW shall send all Mass Memory Non-realtime telemetry (CSOH, Detailed, MTT, ‰Û_ etc) to the ground over CCSDS Virtual Channel VC-8."" This requirement contains an incomplete list of non-realtime telemetry types/sources.",10/24/06
ProjectC - TIM - 1222,"C&DH FSW Requirement Specification Requirement 1.01.26 Should Specify Term ""Maximum Loads""",4,"C&DH FSW Requirement Specification Requirement 1.01.26 states: ""Under maximum loads, the CPU throughput shall not exceed 80 percent of its design value."" The term ""maximum loads"" is not specific enough to be accurately verified.",10/24/06
ProjectC - TIM - 1219,C&DH FSW Requirement Specification Requirement 1.06.01 Is A Compound Requirement,4,"C&DH FSW Requirement Specification Requirement 1.06.01 states: ""FSW shall provide a boot capability that validates, loads, and starts execution of the desired application software, and allows programming of the application EEPROMs."" This requirement contains two distinct functions (boot capability and programming ability).",10/24/06
ProjectC - TIM - 1160,PIP FSW Requirement Specification Requirement 2.28.08 Does Not Specify Maximum Instrument Generation Rate,4,"PIP FSW Requirement Specification Requirement 2.28.08 states: ""The FSW shall collect Cloud Camera telemetry at the maximum instrument generation rate, and provide a commandable filter table which allows the telemetry packets to be filtered (reduction in required bandwidth for insertion into VC-1)."" This requirement does nto specify the ""maximum instrument generation rate"".",10/19/06
ProjectC - TIM - 1159,PIP FSW Requirement Specification Requirement 2.28.06 Does Not Specify Maximum Instrument Generation Rate,4,"PIP FSW Requirement Specification Requirement 2.28.06 states: ""The FSW shall collect APS instrument telemetry at the maximum instrument generation rate, and provide a commandable filter table which allows the telemetry packets to be filtered (reduction in required bandwidth for insertion into VC-1)."" This requirement does not specify the ""maximum instrument generation rate"".",10/19/06
