TIM_Id,Subject,Severity,Description,Initiation_Date
ProjectD - TIM - 1042,More Complete Downward Trace from SC2648,3,The spacecraft requirement SC2648 ‰ÛÏThe Spacecraft shall provide a unique identifier so that CCD integration setting is known.‰Û has an existing downward trace which does not appear to carry downward the specific requirement for a unique identifier. Perhaps some requirement such as KAV-4052 could also be traced to cover that portion of the SC requirement.,9/27/05
ProjectD - TIM - 1041,More Complete Downward Trace from SC2647,3,The spacecraft requirement SC2647 ‰ÛÏThe Spacecraft shall provide a unique identifier so that focus position of each positioner is known.‰Û has an existing downward trace which does not appear to carry downward the specific requirement for a unique identifier. Perhaps some requirement such as KAV-4052 could also be traced to cover that portion of the SC requirement.,9/27/05
ProjectD - TIM - 1040,More Complete Downward Trace from SC234,3,"The spacecraft requirement SC234 ‰ÛÏThe Spacecraft shall provide a unique identifier so that photometer thermal stabilizaiton, is known.‰Û has an existing downward trace which does not appear to carry downward the specific requirement for a unique identifier. Perhaps some requirement such as KAV-4052 could also be traced to cover that portion of the SC requirement.",9/27/05
ProjectD - TIM - 1039,Downward Trace from SC2057,3,"The spacecraft requirement SC2057 ‰ÛDuring the Flight Segment Decommissioning Mode, the spacecraft shall be placed in a safe configuration on command.‰Û does not appear to be traced downward. It would appear that a trace to some KAV requirement, perhaps KAV-4322 ‰ÛÏThe Avionics shall support the mode transitions shown in ""ProjectD Modes Description Document"", Contractor2 #TBD.‰Û, would be appropriate.",9/23/05
ProjectD - TIM - 1038,Downward Trace from SC2652,3,The spacecraft requirement SC2652 ‰ÛÏThe Spacecraft shall pitch about the +Y-axis at 0.05 +/-0.01 (TBR) degrees per second during Safe Mode.‰Û does not appear to be traced downward. It would appear that some KAV requirement trace is needed to implement the portion of the requirement calling for autonomous rate generation with respect to the Y axis.,9/23/05
ProjectD - TIM - 1037,Downward Trace from SC182,3,The spacecraft requirement SC182 ‰ÛÏThe Spacecraft shall orient the Flight Segment such that it is in a commandable state with the Sun vector within 10 degrees of the +Y-axis while in Safe Mode.‰Û does not appear to be traced downward. It would appear that some KAV requirement trace is needed to implement the portion of the requirement calling for autonomous orientation with respect to the Y axis.,9/23/05
ProjectD - TIM - 1036,More Complete Downward Trace from SC2262,3,"The spacecraft requirement SC2262 ‰ÛThe location of any photometric aperture within the active field of view shall be specified on command.‰Û is apparently currently traced downward only to KAV-2279, which appears to be silent on the matter of specifying or updating the apertures. Perhaps an additional trace to something like KAV-3170 would be appropriate.",9/23/05
ProjectD - TIM - 1035,Downward Trace from SC2437,3,The spacecraft requirement SC2437 ‰ÛÏThe Spacecraft shall be capable of autonomously entering Safe Mode after detecting a UV2 power fault condition. Note: UV2 (Undervoltage 2) is defined as a bus undervoltage condition below UV1 per parameters set by ground commanded configuration files.‰Û does not appear to be traced downward. A trace to a KAV requirement (such as KAV-3851) would appear to be appropriate.,9/23/05
ProjectD - TIM - 1034,Downward Trace from SC2417,3,"The spacecraft requirement SC2417 ‰ÛÏOnce the Spacecraft enters Safe Attitude Hold Mode, the Spacecraft shall remain in this mode until ground commanded or until faults result in the need to transition to Safe Mode or Emergency Mode.‰Û does not appear to be traced downward. A trace to a KAV requirement would appear appropriate (the parallel requirement for Safe mode, SC2422, appears to have an analogue in KAV-3858).",9/23/05
ProjectD - TIM - 1033,More Complete Downward Trace from SC2439,3,The spacecraft requirement SC2439 ‰ÛÏThe spacecraft shall orient the Flight Segment such that it is in a commandable state with the Sun vector within 10 degrees of the +Y-axis and the +X-axis within 10 degrees of Ecliptic North while in Safe Attitude Hold.‰Û has existing downward traces which appear to be only concerned with enabling and disabling of downlink coding and randomization upon command. It would appear that some KAV requirement trace is needed to implement the portion of the requirement calling for autonomous orientation with respect to the Y and X axes.,9/23/05
ProjectD - TIM - 1032,Clarification of SC160,3,The spacecraft requirement SC160 ‰ÛÏThe Spacecraft shall be capable of pointing the HGA and perform momentum dumps within the same single Memory Accumulation Period of the Photometer.‰Û could be made more precise by clarifying whether ‰ÛÏMemory Accumulation Period‰Û means a short or long cadence period (the KAV trace would imply long cadence).,9/23/05
ProjectD - TIM - 1031,Downward Trace from SC2429,3,"The spacecraft requirement SC2429 ""The Spacecraft shall support verification of subsystem functionality and performance characterization.‰Û does not appear to be traced downward. Possible downward traces could be to KAV-3836 ‰ÛÏThe Avionics shall collect, process, and store engineering data after the Avionics are booted up‰Û, and KAV-3516 ‰ÛÏThe Avionics shall perform diagnostic tests and self-tests upon command. Note: These tests will be in the form of returned engineering data for assessment on the ground.‰Û.",9/23/05
ProjectD - TIM - 1030,Downward Trace from SC2134,3,The spacecraft requirement SC2134 ‰ÛÏThe Spacecraft shall remain in Safe Mode until commanded.‰Û does not appear to be traced downward. A possible trace could be to KAV-3853 ‰ÛÏThe Avionics shall be capable of autonomously maintaining Standby Mode.‰Û,9/23/05
ProjectD - TIM - 1029,Downward Trace from SC2074,3,The spacecraft requirement SC2074 ‰ÛÏThe Spacecraft shall be capable of autonomously transmitting real-time engineering data after the Flight Segment has entered the Safe Mode.‰Û does not appear to be traced downward. It would appear that KAV-3859 ‰ÛÏThe Avionics shall be capable of autonomously transmitting real-time engineering data after the Flight Segment has entered Safe Mode (TBR).‰Û would be a reasonable trace.,9/23/05
ProjectD - TIM - 1028,Downward Trace from SC105,3,"The spacecraft requirement SC105 ‰ÛÏThe Spacecraft shall be capable of autonomously entering Safe Mode at the completion of Autonomous Initialization.‰Û does not appear to be traced downward. It would appear that a trace to some KAV requirement, perhaps KAV-4322 ‰ÛÏThe Avionics shall support the mode transitions shown in ""ProjectD Modes Description Document"", Contractor2 #TBD.‰Û, would be appropriate.",9/23/05
ProjectD - TIM - 1027,Downward Trace from SC132,3,"The spacecraft requirement SC132 ‰ÛÏThe Spacecraft shall support calibration of the Fine Guidance Sensors during the Commissioning Phase on command.‰Û, does not appear to be traced downward. Assuming that a FGS FFI is the appropriate data needed for the calibration, a trace to something like KAV-3625 ‰ÛÏThe Avionics shall acquire an FGS Full Field Image (FFI) upon command. Note: It is not required to acquire a science FFI concurrently with an FGS FFI.‰Û would appear to be appropriate.",9/23/05
ProjectD - TIM - 1026,Downward Trace from SC2132 and SC2148,3,"The spacecraft requirements SC2132 ‰ÛÏThe Spacecraft shall perform roll maneuvers during the Commissioning Phase on command. Note: Check-out of the roll maneuver may be accomplished at using a roll maneuver less than the 90 degrees.‰Û and SC2148 ‰ÛÏThe Spacecraft shall be capable of reversing any performed roll maneuver during the commissioning phase.‰Û do not appear to be traced downward. It would appear that some downward trace would be appropriate, possibly to KAV-3501 ‰ÛÏThe Avionics shall perform closed loop attitude control.‰Û",9/23/05
ProjectD - TIM - 1025,Downward Trace from SC2127,3,"The spacecraft requirement SC2127 ‰ÛÏThe Spacecraft shall perform a health check during the terminal countdown prior to disconnection of external power on command.‰Û does not appear to be traced downward. It would appear that KAV-3516 ‰ÛÏThe Avionics shall perform diagnostic tests and self-tests upon command. Note: These tests will be in the form of returned engineering data for assessment on the ground.‰Û and KAV-4177 ‰ÛÏThe Avionics shall be capable of performing health and status checks pre and post launch.‰Û should be traced. However, these KAV requirements specify capabilities; the SC requirement requires that the health check actually occur. It would appear that either it (and presumably FS-896) should be rewritten to also specify capabilities, or a KAV requirement should be added to actually ‰ÛÏautonomously‰Û perform the health check.",9/23/05
ProjectD - TIM - 1024,More Complete Downward Trace from SC2413,3,"The spacecraft requirement SC2413 ‰ÛÏThe Spacecraft shall be capable of performing a health check during pre-launch phase on command.‰Û, is currently traced downward only to a KAV requirement which does not appear to cite ""pre-launch phase""; this could be rectified by also tracing KAV-4177 ‰ÛÏThe Avionics shall be capable of performing health and status checks pre and post launch.‰Û.",9/23/05
ProjectD - TIM - 1023,More Complete Downward Trace from SC2149,3,"The spacecraft requirement SC2149 ‰ÛÏThe Spacecraft shall have the capability to point the photometer axis to any coordinate provided the new coordinates do not violate flight rules. Note: Requirements from the Celestial Field of View do not apply to other FOVs.‰Û is currently traced downward to (only) three KAV requirements. None of these current traces appear to reference the ‰ÛÏdo not violate flight rules‰Û proviso in the SC requirement. Assuming that this implies that the SC will protect against ‰ÛÏviolating flight rules‰Û, presumably some KAV requirement should implement this. If this is not the intent of the SC requirement, consider restating or supplementing the requirement with a note to avoid this possible misunderstanding.",9/23/05
ProjectD - TIM - 1022,EMC requirements in SCA Specification 2215090 missing links,3,"The traceability analysis for the Emergency Mode Controller, EMC, can not be performed without the parent or child requirements in the SCA Avionics Box Board Specification 2215090.",8/5/05
ProjectD - TIM - 1021,Incomplete downward trace from SC2443,3,"The spacecraft requirement SC2443 "" Flight Segment fault protection shall ensure the Flight Segment can survive pointing faults."" does not have appear to have any requirements that trace down to any avionics or flight software requirements.",6/3/05
ProjectD - TIM - 1020,Incomplete downward trace from SC2632,3,"The spacecraft requirement SC2632 ‰ÛÏThe Spacecraft shall be designed to be in Fine Point while acquiring either a science or FGS FFI. Note: FFIs and FGS FFIs do not need to be acquired simultaneously. In addition, during any FFI, nominal science data taking is suspended.‰Û is traced downward (only) to KAV-3181 ‰ÛThe Avionics shall acquire a science Full Field Image (FFI) upon command. Note: It is not required to acquire a science FFI concurrently with an FGS FFI.‰Û. One of the main points of SC2632 appears to be that the design should assume that fine pointing processing will continue during FFI acquisition. This does not appear to be reflected in the trace to avionics. While many of the provisions for fine pointing during FFI acquisition would appear to apply outside the ‰ÛÏavionics‰Û, some of them appear to apply within the avionics (e.g., provision to perform FGS sensor processing as well as FFI processing in the flight computer). If so, it would appear that the requirement would have avionics implications. Note also that the traced avionics requirement makes no mention of a FGS FFI, while the SC requirement does. It appears that this requirement should be traced to an avionics requirement (or requirements) that fully implements this requirement with respect to avionics, and/or one or more avionics requirements should be added that fully implement this requirement with respect to avionics, and/or the spacecraft requirement should be restated to eliminate any unwanted avionics implications. Any new or significantly revised avionics requirement should trace further as appropriate to flight software.",5/31/05
ProjectD - TIM - 1019,Incomplete downward trace from KAV-3189.,3,"The avionics requirement KAV-3189 ‰ÛÏThe Avionics shall process the FGS FFI from all four FGS CCDs within the same FGS cadence, upon command (TBR). Note: Fine pointing is not required during FGS FFI data acquisition and processing.‰Û is traced downward (only) to FSW519 ‰ÛThe FSW shall request full frame FGS images on command. NOTE: The FSW uses only the selected pixels of each full frame image during Fine Guidance pointing operations. The Full Frame image is needed for image calibration during maintenance operations.‰Û. One of the main points of KAV-3189 appears to be that the processing of all parts of the FGS FFI must occur within the same FGS cadence. This does not appear to be reflected in the trace to FSW. While much of the ‰ÛÏFGS FFI processing‰Û would appear to take place outside the ‰ÛÏflight software‰Û, some of it appears to take place within the flight software. If so, it would appear that the requirement would have flight software implications. It appears that this requirement should be traced to a flight software requirement (or requirements) that fully implements this requirement with respect to flight software, and/or one or more flight software requirements should be added that fully implement this requirement with respect to flight software, and/or the avionics requirement should be restated to eliminate any unwanted flight software implications.",5/31/05
ProjectD - TIM - 1018,Closest SC version of KAV-3029 and FS-145 is a ‰ÛÏwill‰Û statement.,3,"The avionics requirement KAV-3029 ‰ÛÏThe Avionics shall be capable of acquiring engineering data that is considered ancillary data at least once every 15 minutes. Note: Ancillary data acquisition is not required unless science data collection is occurring.‰Û appears to be a flow-down of flight segment requirement FS-145 ‰ÛÏThe rate of ancillary data acquisition shall be at least every 15 minutes. Note: ancillary data acquisition is not required unless science data collection is occurring.‰Û. There is an analogous spacecraft-level statement SC242 ‰ÛÏThe rate of engineering data acquisition will be at least every 15 minutes. Note: Ancillary data acquisition is not required unless science data collection is occurring.‰Û, which is a downward trace from FS-145, but which is not a requirement (and is not traced to KAV-3029). FS-145 and KAV-3029 requirements are linked by SC2071 ‰ÛÏThe phase of the engineering data cadence shall remain constant to within 90 seconds (TBR).‰Û, which appears to only address a portion, at best, of FS-145 and KAV-3029. FS-145 (down) and KAV-3029 (up) have no other traces. It appears that SC242 should be converted to a requirement, and/or the contents of SC242 should be supplemented, and/or a new SC requirement should be added for full linkage.",5/31/05
ProjectD - TIM - 1017,KAV-4336 is not traced to analogous requirement FS-292.,3,"The avionics requirement KAV-4336 ‰ÛÏThe Avionics shall support collection of data for star field densities of up to 13768 long cadence targets per channel (1.37 squareå¡). Note: This requirement is for any single channel only.‰Û appears to logically follow from flight segment requirement FS-292 ‰ÛÏThe Flight Segment shall support star field densities up to 10,000 targets per square degree within the active FOV. Note: The maximum number of targets based on this requirement does not need to exceed the target requirement in FS-106 and FS-111 combined.‰Û. However, there does not appear to be a direct trace link between the two requirements. FS-292 traces down to no SC requirement. KAV-3126 traces up to no SC requirement. It appears that a trace-link should be provided between FS-292 and KAV-4336, adding a corresponding SC requirement if appropriate.",5/31/05
ProjectD - TIM - 1016,KAV-3126 is not traced to analogous requirement FS-136.,3,"The avionics requirement KAV-3126 ‰ÛÏThe Avionics shall acquire and process collateral data associated with photometric data on each CCD data channel.‰Û appears to logically follow from flight segment requirement FS-136 ‰ÛÏThe Flight Segment shall acquire collateral data associated with the photometric data on each CCD data Channel.‰Û. However, there does not appear to be a direct trace link between the two requirements. FS-136 traces down to SC2308 ‰ÛÏThe Spacecraft shall support storing data from photometric targets and collateral data greater than or equal than 57 Gi bits in a 13.5 day period during the first year of operational life.‰Û, SC2296 ‰ÛÏBinning for collateral data shall be performed after data has been digitized.‰Û, and SC2309 ‰ÛÏThe Spacecraft shall support storing data from photometric targets and collateral data greater than or equal than 43 Gi bits in a 13.5 day period after the first year of operational life.‰Û, none of which trace down to KAV-3126. KAV-3126 traces up to SC2257 ‰ÛÏThe Spacecraft shall sum consecutive CCD integration intervals for every pixel of interest during each memory accumulation period.‰Û, which does not trace up to FS-136. It appears that a trace-link should be provided between FS-136 and KAV-3126, adding a corresponding SC requirement if appropriate.",5/31/05
ProjectD - TIM - 1015,Non-requirement statement FS-1001 traces both ways to requirements.,3,"The statement FS-1001 ‰ÛÏAt least four mv=12 or brighter targets per CCD will be considered fiducial targets used for ""quick-look"" data analysis by the Ground Segment.‰Û (note ‰ÛÏwill‰Û, not ‰ÛÏshall‰Û) is traced upward to MRD280 ‰ÛÏAt least four mv=12 or brighter targets per CCD shall be considered fiducial targets.‰Û (note ‰ÛÏshall‰Û) and downward to SC2410 ‰ÛÏThe Spacecraft shall have the capability to process at least 10 utility targets per channel, at an average aperture size of 85 pixels during the life of the mission.‰Û (note ‰ÛÏshall‰Û). FS-1001 also is traced upward to requirement MRD1257 and downward to SC2475. No additional links to FS requirements appear to exist for any of these MRD or SC requirements. It appears that ‰ÛÏwill‰Û should be changed to ‰ÛÏshall‰Û in FS-1001, traceability should be provided between noted MRD and SC requirements using other requirements, and/or or one or more flight segment requirements should be added that provide traceability between these MRD and SC requirements.",5/31/05
ProjectD - TIM - 1014,Requirement SC1012 is childless,3,"The spacecraft requirement SC1012, ""The ADCS algorithms shall comply with the fault detection/correction requirements defined in the ProjectD Fault Protection Description Document (TBD)"", does not appear to be traced to any ProjectD avionics requirement. It appears that this requirement has ProjectD Avionics implications.",5/26/05
ProjectD - TIM - 1013,Requirement KAV-3787 is childless,3,"The avionics requirement KAV-3787 ‰ÛÏSoftware controlling hazardous systems or operations (e.g., propulsion systems, electro-explosive devices, electromechanical release devices, etc.) shall comply with EWR 127-1 and be assessed for hazard severity and probability in accordance with AFM 91-201 and using MIL-STD-882C as a guide.‰Û does not appear to be traced to any flight software requirement. It appears that this requirement has flight software implications. It appears that KAV-3787 should be traced to a flight software requirement (or requirements) that fully implements this requirement, and/or add one or more flight software requirements that fully implement this requirement.",5/23/05
ProjectD - TIM - 1012,Requirement SC1992 is childless,3,"The spacecraft requirement SC1992 ‰ÛÏThe spacecraft shall initiate the roll maneuver only at the end of a Memory Accumulation Period of the Photometer.‰Û does not appear to be traced to any avionics requirement. It appears that this requirement has avionics implications. It appears that SC1992 should be traced to an avionics requirement (or requirements) that fully implements this requirement, and/or add one or more avionics requirements that fully implement this requirement. Trace further to flight software as appropriate.",5/23/05
ProjectD - TIM - 1011,Requirement SC218 is childless,3,"The spacecraft requirement SC218 ‰ÛÏFollowing loss of pointing to the center of the Celestial Field of View Location, the Flight Segment shall be capable of repointing to within 0.12 arc second, (3 sigma) per axis of the attitude used prior to loss of lock, excluding roll maneuvers.‰Û does not appear to be traced to any avionics requirement. While this requirement clearly constrains hardware, it appears that this requirement has avionics implications. It appears that SC218 should be traced to an avionics requirement (or requirements) that fully implements this requirement with respect to avionics, and/or add one or more avionics requirements that fully implement this requirement with respect to avionics. Trace further to flight software as appropriate.",5/23/05
ProjectD - TIM - 1010,Requirement KAV-2129 is childless,3,"The avionics requirement KAV-2129 ‰ÛÏThe Long Cadence target star data cadence shall be an integer multiple of the duration of the Short Cadence target cadence.‰Û does not appear to be traced to any flight software requirement. It appears that this requirement has flight software implications. It appears that KAV-2129 should be traced to a flight software requirement (or requirements) that fully implements this requirement, and/or add one or more flight software requirements that fully implement this requirement.",5/23/05
ProjectD - TIM - 1009,Requirements SC2473 and SC2474 are childless,3,"The spacecraft requirements SC2473 ‰ÛÏThe Spacecraft shall be capable of receiving an updated collateral background pixel location set.‰Û and SC2474 ‰ÛÏThe Spacecraft shall be capable of implementing an updated collateral background pixel location set.‰Û do not appear to be traced to any avionics requirements. It appears that these requirements have avionics implications. It appears that SC2473 and SC2474 should be traced to an avionics requirement (or requirements) that fully implements these requirements with respect to avionics, and/or add one or more avionics requirements that fully implement these requirements with respect to avionics. Trace further to flight software as appropriate. Note: KAV-3804 appears to be related.",5/23/05
ProjectD - TIM - 1008,Requirement KAV-3076 is childless,3,"The avionics requirement KAV-3076 ‰ÛÏThe target identification data shall utilize a combination of CCD channel, pixel location, and target aperture to uniquely identify each target star.‰Û does not appear to be traced to any flight software requirement. While this appears to primarily levy requirements upon the content and nature of target identification data, it appears that this requirement also has flight software implications in terms of the interpretation and utilization of the data. It appears that KAV-3076 should be traced to a flight software requirement (or requirements) that fully implements this requirement, and/or add one or more flight software requirements that fully implement this requirement.",5/23/05
ProjectD - TIM - 1007,Requirement KAV-4226 is childless with respect to flight software.,3,"The avionics requirement ‰ÛÏKAV-4226 The Avionics shall utilize the LDE FGS FFI cadence timing signal to signal to FSW that an FGS FFI data is ready for processing.‰Û does not appear to be traced to any flight software requirement. While this requirement clearly constrains hardware, it appears that this requirement also has flight software implications (i.e., the flight software presumably must utilize the signal to determine that an FGS FFI data is ready for processing). It appears that KAV-4226 should be traced to a flight software requirement (or requirements) that fully implements this requirement with respect to flight software, and/or add one or more flight software requirements that fully implement this requirement with respect to flight software.",5/23/05
ProjectD - TIM - 1006,Requirement KAV-4339 is childless,3,"The avionics requirement KAV-4339 ‰ÛÏThe Avionics shall be capable of acquiring an FGS FFI from each FGS CCD.‰Û does not appear to be traced to any flight software requirement. While this requirement clearly constrains hardware, it appears that this requirement also has flight software implications. It appears that KAV-4339 should be traced to a flight software requirement (or requirements) that fully implements KAV-4339 with respect to flight software, and/or one or more flight software requirements should be added in order to fully implement KAV-4339 with respect to flight software. Note that FSW519 appears to be related, but may not fully implement the KAV requirement.",5/20/05
ProjectD - TIM - 1005,Requirement SC159 is childless.,3,"The spacecraft requirement SC159 ‰ÛÏThe Spacecraft shall be capable of performing a +90 degree roll maneuver about the X-axis (approximately every 90 days) with an accuracy of +/- 12 arcseconds about the X-axis and +/- 2 arcseconds about the Y and Z axes from the attitude used prior to the roll maneuver.‰Û does not appear to be traced to any avionics requirement. While this requirement clearly constrains hardware, it appears that this requirement has avionics implications. It appears that SC159 should be traced to an avionics requirement (or requirements) that fully implements the SC requirement, or add one or more avionics requirements that fully implement the SC requirement. Trace further to flight software as appropriate.",4/4/05
ProjectD - TIM - 1004,Requirement SC2426 is childless.,3,"The spacecraft requirement SC2426 ‰ÛÏSpacecraft fault protection shall detect the loss of fine pointing lock and operate in coarse pointing.‰Û does not appear to be traced to any avionics requirement. It appears that this requirement has avionics implications. It appears that SC2426 should be traced to an avionics requirement (or requirements) that fully implements the SC requirement, or add one or more avionics requirements that fully implement the SC requirement. Trace further to flight software as appropriate (FSW366 may be related).",4/4/05
ProjectD - TIM - 1003,Requirements KAV-4327 and KAV-4199 are childless with respect to flight software.,3,"The avionics requirements KAV-4327 ‰ÛÏThe Avionics shall utilize the LDE long cadence timing signal to signal to FSW that long cadence data is ready for processing.‰Û and KAV-4199 ‰ÛÏThe Avionics shall utilize the LDE FFI cadence timing signal to signal to FSW that FFI data is ready for processing.‰Û do not appear to be traced to any flight software requirements. While these requirements clearly constrain hardware, it appears that these requirements also have flight software implications (e.g., receiving and properly responding to the signal). It appears that they should be traced to a flight software requirement (or requirements) that fully implements these avionics requirements, or one or more flight software requirements should be added in order to fully implement these avionics requirements with respect to flight software.",4/4/05
ProjectD - TIM - 1002,"Requirements KAV-4439, KAV-1284, and KAV-4029 are childless.",3,"The avionics requirements KAV-4439 ‰ÛÏThe Avionics shall tag data as suspect when data parity errors are detected on the LDE science data link, the cPCI data bus, or the internal SDA or SFDA data busses.‰Û, KAV-1284 ‰ÛÏThe Avionics shall tag science data as suspect when the Photometer reports a pixel error or TBD.‰Û, and KAV-4029 ‰ÛÏThe Avionics shall tag science data as suspect when the Avionics detects a pixel error or TBD.‰Û do not appear to be traced to any flight software requirements. It appears that these requirements have flight software implications. It appears that they should be traced to a flight software requirement (or requirements) that fully implements these avionics requirements, or one or more flight software requirements should be added in order to fully implement these avionics requirements with respect to flight software.",4/4/05
ProjectD - TIM - 1001,Requirement SC2612 is childless.,3,"The spacecraft requirement SC2612 ‰ÛÏThe Spacecraft shall be capable of pointing the Flight Segment per SC216 while acquiring science FFI data. Note: During any FFI, nominal science data taking is suspended.‰Û does not appear to be traced to any avionics requirement. It appears that this requirement has avionics implications. It appears that SC2612 should be traced to an avionics requirement (or requirements) that fully implements SC2612 with respect to avionics, or it should be merged with requirement SC216 in order to utilize its traces. The avionics requirement(s) should trace further to flight software as appropriate.",4/4/05
ProjectD - TIM - 1179,Command Manager Function exposing low access member information (cmd_seq_extra.cpp - Line 41),4,"File: sfsw/CommandManager/src/cmd_seq_extra.cpp The function 'cmd_sequence_status_block* CommandSequence::getSeqStatBlkPtr()' located at Line 39 of 'cmd_seq_extra.cpp' is a PUBLIC function, whereas the address it is returning at Line 41 [return(&SeqStatBlk);] where SeqStatBlk is PRIVATE.",1/22/07
ProjectD - TIM - 1178,Task Manager contains two symbols with the same name (task_manager.cpp - Line 1521),4,"File: sfsw/TaskManager/src/task_manager.cpp locApid is defined at Line 1193 in 'int32 TaskManager::Process()', and at Line 1521 of the same function, it is defined again with a value of '0' and used only within the 'for' loop Lines 1521-1527. The first defined locApid is continously used throughout the function just 20 Lines down (Line 1541). A different symbol name should be used.",1/22/07
ProjectD - TIM - 1177,Command Manager Switch Case Missing Default (cmd_pcvt.cpp - Line 318),4,"File: sfsw/CommandManager/src/cmd_pcvt.cpp The switch case at Lines 278-318 which checks the Boot Type in order to call 'CmdPCVT::Initialize' does not contain a default, nor does it contain comments detailing the omission, which violates 10.3 (Switch Statements) of the ProjectD FSW Coding Standard (ProjectD.DFM.FSW.087 7/22/02).",1/22/07
ProjectD - TIM - 1157,Memory Manager Switch with NO Case (filesync.cpp - line 234),4,"filesync.cpp - Line 234, there is no case statements for the switch case, only a default case. The switch case is unnecessary logic.",10/6/06
ProjectD - TIM - 1156,Memory Manager Switch Case Missing Default (log.cpp - line 1061),4,"log.cpp - The switch case at Lines 1053-1061 do not contain a default, nor do they include a comment, detailing the falling through. Also no fall through comment of the case statement, violating 10.3 (Switch Statements) of the ProjectD FSW Coding Standard (ProjectD.DFM.FSW.087 7/22/02).",10/6/06
ProjectD - TIM - 1152,Command Manager Switch Case Missing Default (cmd_sequence.cpp - Line 336),4,"File: cmd_sequence.cpp The switch case at Lines 250-336 does not contain a default, nor does it contain comments detailing the omission, which violates 10.3 (Switch Statements) of the ProjectD FSW Coding Standard (ProjectD.DFM.FSW.087 7/22/02).",10/6/06
ProjectD - TIM - 1151,Command Manager Switch Case Missing Default (cmd_seq_eng_ex2.cpp - Line 978),4,"File: cmd_seq_eng_ex2.cpp The switch case at Lines 949-978 does not contain a default, nor does it contain comments detailing the omission, which violates 10.3 (Switch Statements) of the ProjectD FSW Coding Standard (ProjectD.DFM.FSW.087 7/22/02).",10/6/06
ProjectD - TIM - 1150,Command Manager Switch Case Missing Default (cmd_mgr_extra.cpp - Line 1416),4,"File: cmd_mgr_extra.cpp The switch case at Lines 1338-1416 does not contain a default, nor does it contain comments detailing the omission, which violates 10.3 (Switch Statements) of the ProjectD FSW Coding Standard (ProjectD.DFM.FSW.087 7/22/02).",10/6/06
ProjectD - TIM - 1149,Command Manager Switch Case Missing Default (cmd_mgr_extra.cpp - Line 1110),4,"File: cmd_mgr_extra.cpp The switch case at Lines 965-1110 does not contain a default, nor does it contain comments detailing the omission, which violates 10.3 (Switch Statements) of the ProjectD FSW Coding Standard (ProjectD.DFM.FSW.087 7/22/02).",10/6/06
ProjectD - TIM - 1148,Command Manager Switch Case Missing Default (cmd_immediate_command.cpp - Line 686),4,"File: cmd_immediate_command.cpp The switch case at Lines 582-686 does not contain a default, nor does it contain comments detailing the omission, which violates 10.3 (Switch Statements) of the ProjectD FSW Coding Standard (ProjectD.DFM.FSW.087 7/22/02).",10/6/06
ProjectD - TIM - 1147,Public function returning protected data (file_class.cpp Line 508),4,"File: file_class.cpp Function: getFname() The function getFname, defined at line 506 of file_class.cpp returns fName, a protected array. The function directly above, getFd, defined at line 484, is similar, only that it is made a const public function. Evaluate getFname and determine whether it should be made a const public function as well. *************************** Code Excerpt: file_class.h protected : ... int Fd; //## attribute Fd /****LINE 175****/ ... ... aspen_filename Fname; //## attribute Fname /****LINE 188****/ ***************************** Code Excerpt: file_class.cpp int File::getFd() const { /****LINE 484****/ //#[ operation getFd() return Fd; //#] } ... char* File::getFname() { /****LINE 506****/ //#[ operation getFname() return Fname; //#] }",10/6/06
ProjectD - TIM - 1144,Thermal Manager Switch Case Missing Default (therm_cvt.cpp - lines 525 & 720),4,"therm_cvt.cpp - The switch case at Lines 502-525 and 702-720 do not contain a default, nor do they include a comment, detailing the falling through. Also no fall through comment of the case statement at Line 505 to the case statement at Line 506, violating 10.3 (Switch Statements) of the ProjectD FSW Coding Standard (ProjectD.DFM.FSW.087 7/22/02).",10/6/06
ProjectD - TIM - 1143,Fault Manager Switch Case Missing Default (FaultMonitorSet.cpp - line 1383),4,"FaultMonitorSet.cpp - The switch case at Lines 1307-1383 do not contain a default, nor do they include comments detailing the falling through of case statements to the next case statement, which violates 10.3 (Switch Statements) of the ProjectD FSW Coding Standard (ProjectD.DFM.FSW.087 7/22/02).",10/6/06
ProjectD - TIM - 1124,"Assignment operator in Subscription class (tlm_subscription.cpp, line 171) does not check for assignment to this",5,The assignment operator does not check for assignment to self.,2/16/06
